model,buchi,sccs,allstates,alltrans,buchisize,scclist,largest_scc,scc1k,scc10k,scc100k,persistence
leader-election.3_T_139,spotba,153956,153956,747656,91,1:153956-,1,0,0,0,no
leader-election.3_T_013,spotba,240758,240758,1956006,21,1:240758-,1,0,0,0,no
leader-election.3_T_140,spotba,1024007,1024010,7908659,17,4:1-1:1024006-,4,0,0,0,yes
leader-election.3_T_141,spotba,287102,287102,1179077,28,1:287102-,1,0,0,0,yes
leader-election.3_T_142,spotba,341166,341166,3826611,13,1:341166-,1,0,0,0,no
leader-election.3_T_143,spotba,672999,672999,3508452,14,1:672999-,1,0,0,0,yes
leader-election.3_T_144,spotba,147429,147429,1314422,16,1:147429-,1,0,0,0,no
leader-election.3_T_145,spotba,391517,391517,1913117,14,1:391517-,1,0,0,0,no
leader-election.3_T_146,spotba,1553862,1553864,10657638,83,3:1-1:1553861-,3,0,0,0,yes
leader-election.3_T_147,spotba,336361,336361,1855339,22,1:336361-,1,0,0,0,yes
leader-election.3_T_148,spotba,519401,519401,3411792,12,1:519401-,1,0,0,0,no
leader-election.3_T_149,spotba,202720,202720,2703448,21,1:202720-,1,0,0,0,no
leader-election.3_T_014,spotba,226619,226619,1144151,24,1:226619-,1,0,0,0,yes
leader-election.3_T_150,spotba,403603,403603,1716919,13,1:403603-,1,0,0,0,no
leader-election.3_T_151,spotba,121884,121884,529702,3,1:121884-,1,0,0,0,no
leader-election.3_T_152,spotba,380561,380561,2233646,28,1:380561-,1,0,0,0,yes
leader-election.3_T_153,spotba,318155,318155,2076098,13,1:318155-,1,0,0,0,no
leader-election.3_T_154,spotba,370790,370790,1806338,17,1:370790-,1,0,0,0,no
leader-election.3_T_155,spotba,415335,415335,2391992,16,1:415335-,1,0,0,0,no
leader-election.3_T_156,spotba,462852,462852,3248216,28,1:462852-,1,0,0,0,yes
leader-election.3_T_157,spotba,879472,879472,5637259,79,1:879472-,1,0,0,0,yes
leader-election.3_T_158,spotba,354935,354935,2062393,33,1:354935-,1,0,0,0,no
leader-election.3_T_159,spotba,327220,327220,2261147,16,1:327220-,1,0,0,0,yes
leader-election.3_T_015,spotba,163645,163645,795417,210,1:163645-,1,0,0,0,yes
leader-election.3_T_160,spotba,158663,158663,762555,2,1:158663-,1,0,0,0,no
leader-election.3_T_161,spotba,317814,317814,1600722,30,1:317814-,1,0,0,0,yes
leader-election.3_T_162,spotba,899703,899703,5861842,24,1:899703-,1,0,0,0,yes
leader-election.3_T_163,spotba,527964,527964,3204476,12,1:527964-,1,0,0,0,no
leader-election.3_T_164,spotba,184599,184599,765597,94,1:184599-,1,0,0,0,yes
leader-election.3_T_165,spotba,331224,331224,2159713,23,1:331224-,1,0,0,0,yes
leader-election.3_T_166,spotba,1072202,1072202,5932185,27,1:1072202-,1,0,0,0,yes
leader-election.3_T_167,spotba,379722,379722,1922262,50,1:379722-,1,0,0,0,yes
leader-election.3_T_168,spotba,833573,833573,6357665,16,1:833573-,1,0,0,0,no
leader-election.3_T_169,spotba,586995,586995,2865105,17,1:586995-,1,0,0,0,yes
leader-election.3_T_016,spotba,258104,258104,3467893,22,1:258104-,1,0,0,0,no
leader-election.3_T_170,spotba,511507,511507,1874790,81,1:511507-,1,0,0,0,yes
leader-election.3_T_171,spotba,240435,240435,1284196,92,1:240435-,1,0,0,0,yes
leader-election.3_T_172,spotba,223692,223692,1493455,13,1:223692-,1,0,0,0,yes
leader-election.3_T_173,spotba,896621,896621,3940505,30,1:896621-,1,0,0,0,yes
leader-election.3_T_174,spotba,904729,904729,3218538,40,1:904729-,1,0,0,0,no
leader-election.3_T_175,spotba,434126,434126,4432180,26,1:434126-,1,0,0,0,yes
leader-election.3_T_176,spotba,465464,465464,2798753,20,1:465464-,1,0,0,0,yes
leader-election.3_T_177,spotba,496496,496496,2746246,20,1:496496-,1,0,0,0,no
leader-election.3_T_178,spotba,488246,488246,1973567,31,1:488246-,1,0,0,0,no
leader-election.3_T_179,spotba,597135,597135,3826583,11,1:597135-,1,0,0,0,no
leader-election.3_T_017,spotba,1200267,1200267,6690167,66,1:1200267-,1,0,0,0,yes
leader-election.3_T_180,spotba,275497,275497,1230204,42,1:275497-,1,0,0,0,yes
leader-election.3_T_181,spotba,803208,803208,3718040,36,1:803208-,1,0,0,0,no
leader-election.3_T_182,spotba,148744,148744,1144064,18,1:148744-,1,0,0,0,yes
leader-election.3_T_183,spotba,408747,408747,2133723,7,1:408747-,1,0,0,0,no
leader-election.3_T_184,spotba,295546,295546,1559996,7,1:295546-,1,0,0,0,no
leader-election.3_T_185,spotba,484288,484288,2225699,12,1:484288-,1,0,0,0,no
leader-election.3_T_186,spotba,362146,362146,2358637,15,1:362146-,1,0,0,0,no
leader-election.3_T_187,spotba,893527,893527,5007570,17,1:893527-,1,0,0,0,yes
leader-election.3_T_188,spotba,677590,677590,3426715,31,1:677590-,1,0,0,0,no
leader-election.3_T_189,spotba,897300,897300,5369825,53,1:897300-,1,0,0,0,yes
leader-election.3_T_018,spotba,872259,872259,4928576,17,1:872259-,1,0,0,0,yes
leader-election.3_T_190,spotba,118870,118870,526877,2,1:118870-,1,0,0,0,no
leader-election.3_T_191,spotba,596054,596054,2593488,23,1:596054-,1,0,0,0,yes
leader-election.3_T_192,spotba,920214,920214,7560758,20,1:920214-,1,0,0,0,no
leader-election.3_T_193,spotba,421678,421678,2710031,24,1:421678-,1,0,0,0,yes
leader-election.3_T_194,spotba,101360,101360,446025,2,1:101360-,1,0,0,0,no
leader-election.3_T_195,spotba,101360,101360,446025,4,1:101360-,1,0,0,0,no
leader-election.3_T_196,spotba,926181,926181,3740263,35,1:926181-,1,0,0,0,no
leader-election.3_T_197,spotba,598924,598924,2670639,38,1:598924-,1,0,0,0,yes
leader-election.3_T_198,spotba,461775,461775,3895334,20,1:461775-,1,0,0,0,no
leader-election.3_T_199,spotba,1342926,1342926,7785639,46,1:1342926-,1,0,0,0,no
leader-election.3_T_019,spotba,164811,164811,669198,33,1:164811-,1,0,0,0,no
leader-election.3_T_001,spotba,160964,160964,1845845,24,1:160964-,1,0,0,0,yes
leader-election.3_T_200,spotba,1013840,1013840,10579188,52,1:1013840-,1,0,0,0,yes
leader-election.3_T_201,spotba,766669,766669,3647919,18,1:766669-,1,0,0,0,no
leader-election.3_T_202,spotba,1039854,1039854,3585041,51,1:1039854-,1,0,0,0,no
leader-election.3_T_203,spotba,322102,322102,2696478,29,1:322102-,1,0,0,0,yes
leader-election.3_T_204,spotba,644581,644581,2412164,107,1:644581-,1,0,0,0,yes
leader-election.3_T_205,spotba,357329,357329,2196720,11,1:357329-,1,0,0,0,no
leader-election.3_T_206,spotba,1064590,1064590,4321454,36,1:1064590-,1,0,0,0,no
leader-election.3_T_207,spotba,249425,249425,1104191,9,1:249425-,1,0,0,0,yes
leader-election.3_T_208,spotba,1031324,1031324,3916669,48,1:1031324-,1,0,0,0,yes
leader-election.3_T_209,spotba,922773,922773,3784384,53,1:922773-,1,0,0,0,no
leader-election.3_T_020,spotba,259777,259777,2767273,35,1:259777-,1,0,0,0,yes
leader-election.3_T_210,spotba,706069,706069,3274572,34,1:706069-,1,0,0,0,yes
leader-election.3_T_211,spotba,626881,626881,2846592,21,1:626881-,1,0,0,0,yes
leader-election.3_T_212,spotba,196577,196577,1031057,33,1:196577-,1,0,0,0,yes
leader-election.3_T_213,spotba,380479,380479,1994057,23,1:380479-,1,0,0,0,no
leader-election.3_T_214,spotba,406917,406917,2501253,54,1:406917-,1,0,0,0,yes
leader-election.3_T_215,spotba,808827,808827,6864054,46,1:808827-,1,0,0,0,yes
leader-election.3_T_216,spotba,563562,563562,2752577,24,1:563562-,1,0,0,0,no
leader-election.3_T_217,spotba,507690,507690,3002765,8,1:507690-,1,0,0,0,no
leader-election.3_T_218,spotba,639328,639328,2850807,9,1:639328-,1,0,0,0,no
leader-election.3_T_219,spotba,982505,982505,5524604,38,1:982505-,1,0,0,0,no
leader-election.3_T_021,spotba,370909,370909,1762084,12,1:370909-,1,0,0,0,no
leader-election.3_T_220,spotba,633524,633524,5064596,9,1:633524-,1,0,0,0,no
leader-election.3_T_221,spotba,375221,375221,2437858,56,1:375221-,1,0,0,0,no
leader-election.3_T_222,spotba,249740,249740,1351417,58,1:249740-,1,0,0,0,yes
leader-election.3_T_223,spotba,1113062,1113062,6408147,53,1:1113062-,1,0,0,0,yes
leader-election.3_T_224,spotba,275115,275115,1883322,21,1:275115-,1,0,0,0,yes
leader-election.3_T_225,spotba,926560,926560,5544842,53,1:926560-,1,0,0,0,yes
leader-election.3_T_226,spotba,490640,490640,2857337,33,1:490640-,1,0,0,0,no
leader-election.3_T_227,spotba,208704,208704,942788,25,1:208704-,1,0,0,0,yes
leader-election.3_T_228,spotba,721367,721367,3742166,14,1:721367-,1,0,0,0,no
leader-election.3_T_229,spotba,602315,602315,3925541,25,1:602315-,1,0,0,0,yes
leader-election.3_T_022,spotba,858940,858940,4219140,36,1:858940-,1,0,0,0,no
leader-election.3_T_230,spotba,562010,562010,3820458,50,1:562010-,1,0,0,0,no
leader-election.3_T_231,spotba,634745,634745,3817696,9,1:634745-,1,0,0,0,no
leader-election.3_T_232,spotba,545933,545933,3534275,18,1:545933-,1,0,0,0,no
leader-election.3_T_233,spotba,195034,195034,780777,17,1:195034-,1,0,0,0,yes
leader-election.3_T_234,spotba,412361,412361,2253718,27,1:412361-,1,0,0,0,no
leader-election.3_T_235,spotba,786326,786326,5418399,18,1:786326-,1,0,0,0,no
leader-election.3_T_236,spotba,438769,438769,4037690,24,1:438769-,1,0,0,0,no
leader-election.3_T_237,spotba,176108,176108,1036486,15,1:176108-,1,0,0,0,no
leader-election.3_T_238,spotba,327119,327119,1876622,17,1:327119-,1,0,0,0,yes
leader-election.3_T_239,spotba,196695,196695,1289929,29,1:196695-,1,0,0,0,no
leader-election.3_T_023,spotba,1089635,1089637,7095122,38,3:1-1:1089634-,3,0,0,0,yes
leader-election.3_T_240,spotba,511962,511962,4083954,21,1:511962-,1,0,0,0,no
leader-election.3_T_241,spotba,187779,187779,1131132,22,1:187779-,1,0,0,0,no
leader-election.3_T_242,spotba,761772,761772,5859415,24,1:761772-,1,0,0,0,yes
leader-election.3_T_243,spotba,406157,406157,3847599,15,1:406157-,1,0,0,0,yes
leader-election.3_T_244,spotba,278398,278398,1287956,39,1:278398-,1,0,0,0,no
leader-election.3_T_245,spotba,244381,244381,1072688,32,1:244381-,1,0,0,0,yes
leader-election.3_T_246,spotba,420102,420102,2900934,29,1:420102-,1,0,0,0,no
leader-election.3_T_247,spotba,356955,356955,5791246,23,1:356955-,1,0,0,0,no
leader-election.3_T_248,spotba,389762,389762,1928995,48,1:389762-,1,0,0,0,yes
leader-election.3_T_249,spotba,525445,525445,2145115,14,1:525445-,1,0,0,0,no
leader-election.3_T_024,spotba,140364,140364,693261,27,1:140364-,1,0,0,0,yes
leader-election.3_T_250,spotba,599263,599263,2581934,12,1:599263-,1,0,0,0,no
leader-election.3_T_251,spotba,283568,283568,1408055,13,1:283568-,1,0,0,0,no
leader-election.3_T_252,spotba,204769,204769,1262259,41,1:204769-,1,0,0,0,yes
leader-election.3_T_253,spotba,696349,696349,3753417,26,1:696349-,1,0,0,0,yes
leader-election.3_T_254,spotba,532010,532010,2686494,21,1:532010-,1,0,0,0,no
leader-election.3_T_255,spotba,470989,470989,2200016,19,1:470989-,1,0,0,0,no
leader-election.3_T_256,spotba,182109,182109,1156184,61,1:182109-,1,0,0,0,yes
leader-election.3_T_257,spotba,537469,537469,3885456,26,1:537469-,1,0,0,0,yes
leader-election.3_T_258,spotba,403240,403240,1568252,4,1:403240-,1,0,0,0,no
leader-election.3_T_259,spotba,442179,442179,3613878,14,1:442179-,1,0,0,0,no
leader-election.3_T_025,spotba,374317,374317,1689144,29,1:374317-,1,0,0,0,yes
leader-election.3_T_260,spotba,869372,869372,3661784,40,1:869372-,1,0,0,0,yes
leader-election.3_T_261,spotba,109975,109975,930944,19,1:109975-,1,0,0,0,no
leader-election.3_T_262,spotba,191362,191362,914634,51,1:191362-,1,0,0,0,yes
leader-election.3_T_263,spotba,327395,327395,1672148,25,1:327395-,1,0,0,0,yes
leader-election.3_T_264,spotba,378095,378095,2298086,27,1:378095-,1,0,0,0,yes
leader-election.3_T_265,spotba,207805,207805,832049,28,1:207805-,1,0,0,0,yes
leader-election.3_T_266,spotba,508498,508498,5875218,32,1:508498-,1,0,0,0,no
leader-election.3_T_267,spotba,411698,411698,2251177,37,1:411698-,1,0,0,0,yes
leader-election.3_T_268,spotba,553500,553500,2572450,58,1:553500-,1,0,0,0,yes
leader-election.3_T_269,spotba,377619,377619,2205662,12,1:377619-,1,0,0,0,no
leader-election.3_T_026,spotba,477002,477002,2040132,14,1:477002-,1,0,0,0,yes
leader-election.3_T_270,spotba,722480,722480,3936825,49,1:722480-,1,0,0,0,yes
leader-election.3_T_271,spotba,346754,346754,1702887,16,1:346754-,1,0,0,0,no
leader-election.3_T_272,spotba,985601,985601,6071918,57,1:985601-,1,0,0,0,no
leader-election.3_T_273,spotba,234986,234986,1146367,8,1:234986-,1,0,0,0,no
leader-election.3_T_274,spotba,479287,479287,1804156,36,1:479287-,1,0,0,0,no
leader-election.3_T_275,spotba,449660,449660,2005417,60,1:449660-,1,0,0,0,yes
leader-election.3_T_276,spotba,915071,915071,7912582,15,1:915071-,1,0,0,0,no
leader-election.3_T_277,spotba,728441,728441,9416763,31,1:728441-,1,0,0,0,yes
leader-election.3_T_278,spotba,558807,558807,3856466,21,1:558807-,1,0,0,0,yes
leader-election.3_T_279,spotba,196408,196408,2297360,30,1:196408-,1,0,0,0,yes
leader-election.3_T_027,spotba,442983,442983,2025688,51,1:442983-,1,0,0,0,yes
leader-election.3_T_280,spotba,1056907,1056907,5950999,34,1:1056907-,1,0,0,0,no
leader-election.3_T_281,spotba,347080,347080,1655693,13,1:347080-,1,0,0,0,no
leader-election.3_T_282,spotba,919187,919187,4465128,18,1:919187-,1,0,0,0,yes
leader-election.3_T_283,spotba,763441,763441,2643566,78,1:763441-,1,0,0,0,yes
leader-election.3_T_284,spotba,547655,547655,2892080,19,1:547655-,1,0,0,0,yes
leader-election.3_T_285,spotba,252221,252221,1072603,17,1:252221-,1,0,0,0,yes
leader-election.3_T_286,spotba,364337,364337,2349167,17,1:364337-,1,0,0,0,no
leader-election.3_T_287,spotba,1233859,1233862,10440699,49,4:1-1:1233858-,4,0,0,0,yes
leader-election.3_T_288,spotba,509401,509401,3375051,19,1:509401-,1,0,0,0,no
leader-election.3_T_289,spotba,110311,110311,1609725,8,1:110311-,1,0,0,0,yes
leader-election.3_T_028,spotba,458533,458533,2756130,23,1:458533-,1,0,0,0,no
leader-election.3_T_290,spotba,137532,137532,604405,29,1:137532-,1,0,0,0,yes
leader-election.3_T_291,spotba,352403,352403,2181643,9,1:352403-,1,0,0,0,no
leader-election.3_T_292,spotba,709501,709501,5616320,49,1:709501-,1,0,0,0,yes
leader-election.3_T_293,spotba,126603,126603,549283,37,1:126603-,1,0,0,0,yes
leader-election.3_T_294,spotba,284350,284350,2544812,29,1:284350-,1,0,0,0,no
leader-election.3_T_295,spotba,831190,831190,5123074,20,1:831190-,1,0,0,0,no
leader-election.3_T_296,spotba,121216,121216,489830,22,1:121216-,1,0,0,0,no
leader-election.3_T_297,spotba,731275,731275,3432210,22,1:731275-,1,0,0,0,yes
leader-election.3_T_298,spotba,395417,395417,1567436,79,1:395417-,1,0,0,0,yes
leader-election.3_T_299,spotba,214533,214533,2481965,27,1:214533-,1,0,0,0,yes
leader-election.3_T_029,spotba,506143,506143,2569914,19,1:506143-,1,0,0,0,no
leader-election.3_T_002,spotba,178671,178671,897317,12,1:178671-,1,0,0,0,yes
leader-election.3_T_300,spotba,640155,640155,5094418,46,1:640155-,1,0,0,0,yes
leader-election.3_T_301,spotba,1237085,1237085,9485226,27,1:1237085-,1,0,0,0,yes
leader-election.3_T_302,spotba,520843,520843,2818119,21,1:520843-,1,0,0,0,yes
leader-election.3_T_303,spotba,178728,178728,856436,17,1:178728-,1,0,0,0,no
leader-election.3_T_304,spotba,251027,251027,1219542,29,1:251027-,1,0,0,0,no
leader-election.3_T_305,spotba,127677,127677,607787,70,1:127677-,1,0,0,0,yes
leader-election.3_T_306,spotba,177126,177126,931756,35,1:177126-,1,0,0,0,no
leader-election.3_T_307,spotba,295366,295366,2709285,20,1:295366-,1,0,0,0,no
leader-election.3_T_308,spotba,500083,500083,2786625,13,1:500083-,1,0,0,0,no
leader-election.3_T_309,spotba,344435,344435,1746089,11,1:344435-,1,0,0,0,no
leader-election.3_T_030,spotba,422440,422440,5938354,22,1:422440-,1,0,0,0,yes
leader-election.3_T_310,spotba,298050,298050,1634226,40,1:298050-,1,0,0,0,no
leader-election.3_T_311,spotba,430920,430920,2141223,11,1:430920-,1,0,0,0,no
leader-election.3_T_312,spotba,289064,289064,1626168,10,1:289064-,1,0,0,0,no
leader-election.3_T_313,spotba,645404,645404,3359646,24,1:645404-,1,0,0,0,no
leader-election.3_T_314,spotba,479702,479702,2056652,28,1:479702-,1,0,0,0,no
leader-election.3_T_315,spotba,586281,586281,3264872,25,1:586281-,1,0,0,0,yes
leader-election.3_T_316,spotba,1125896,1125896,6454059,17,1:1125896-,1,0,0,0,no
leader-election.3_T_317,spotba,754961,754961,8795887,13,1:754961-,1,0,0,0,yes
leader-election.3_T_318,spotba,280618,280618,1601839,5,1:280618-,1,0,0,0,no
leader-election.3_T_319,spotba,500050,500050,2672710,43,1:500050-,1,0,0,0,yes
leader-election.3_T_031,spotba,695939,695939,4457571,69,1:695939-,1,0,0,0,yes
leader-election.3_T_320,spotba,932035,932035,5427062,20,1:932035-,1,0,0,0,no
leader-election.3_T_321,spotba,434525,434525,2127376,35,1:434525-,1,0,0,0,yes
leader-election.3_T_322,spotba,309108,309108,1849247,23,1:309108-,1,0,0,0,yes
leader-election.3_T_323,spotba,630727,630727,3509389,19,1:630727-,1,0,0,0,yes
leader-election.3_T_032,spotba,361129,361129,1716913,14,1:361129-,1,0,0,0,yes
leader-election.3_T_033,spotba,317475,317475,1941770,26,1:317475-,1,0,0,0,yes
leader-election.3_T_034,spotba,265279,265279,1487276,22,1:265279-,1,0,0,0,no
leader-election.3_T_035,spotba,325545,325545,1552061,28,1:325545-,1,0,0,0,no
leader-election.3_T_036,spotba,295983,295983,1732357,8,1:295983-,1,0,0,0,no
leader-election.3_T_037,spotba,420577,420577,2563695,54,1:420577-,1,0,0,0,yes
leader-election.3_T_038,spotba,391476,391476,2435977,13,1:391476-,1,0,0,0,no
leader-election.3_T_039,spotba,616830,616830,4245881,11,1:616830-,1,0,0,0,no
leader-election.3_T_003,spotba,321881,321881,2070496,15,1:321881-,1,0,0,0,no
leader-election.3_T_040,spotba,487604,487604,2706780,63,1:487604-,1,0,0,0,yes
leader-election.3_T_041,spotba,607575,607575,2691086,21,1:607575-,1,0,0,0,yes
leader-election.3_T_042,spotba,101360,101360,446025,13,1:101360-,1,0,0,0,no
leader-election.3_T_043,spotba,649549,649549,3507812,14,1:649549-,1,0,0,0,no
leader-election.3_T_044,spotba,220179,220179,1247370,3,1:220179-,1,0,0,0,no
leader-election.3_T_045,spotba,403640,403640,1827389,104,1:403640-,1,0,0,0,yes
leader-election.3_T_046,spotba,640746,640746,5052549,16,1:640746-,1,0,0,0,yes
leader-election.3_T_047,spotba,625177,625177,3165982,25,1:625177-,1,0,0,0,no
leader-election.3_T_048,spotba,476943,476943,2690280,19,1:476943-,1,0,0,0,yes
leader-election.3_T_049,spotba,101360,101360,446025,2,1:101360-,1,0,0,0,no
leader-election.3_T_004,spotba,758259,758259,5255814,11,1:758259-,1,0,0,0,yes
leader-election.3_T_050,spotba,475355,475355,2687738,21,1:475355-,1,0,0,0,yes
leader-election.3_T_051,spotba,239838,239838,892793,5,1:239838-,1,0,0,0,no
leader-election.3_T_052,spotba,123275,123275,555969,50,1:123275-,1,0,0,0,yes
leader-election.3_T_053,spotba,137366,137366,604109,7,1:137366-,1,0,0,0,no
leader-election.3_T_054,spotba,392051,392051,2935310,10,1:392051-,1,0,0,0,no
leader-election.3_T_055,spotba,616017,616017,4396641,41,1:616017-,1,0,0,0,yes
leader-election.3_T_056,spotba,275155,275155,2249335,28,1:275155-,1,0,0,0,yes
leader-election.3_T_057,spotba,688497,688497,5856572,21,1:688497-,1,0,0,0,yes
leader-election.3_T_058,spotba,107448,107448,1333134,23,1:107448-,1,0,0,0,yes
leader-election.3_T_059,spotba,233690,233690,1021990,33,1:233690-,1,0,0,0,no
leader-election.3_T_005,spotba,665119,665119,2949303,15,1:665119-,1,0,0,0,no
leader-election.3_T_060,spotba,398505,398505,2742794,9,1:398505-,1,0,0,0,no
leader-election.3_T_061,spotba,850872,850872,4549551,26,1:850872-,1,0,0,0,no
leader-election.3_T_062,spotba,502231,502231,4666810,27,1:502231-,1,0,0,0,no
leader-election.3_T_063,spotba,344220,344220,2077411,46,1:344220-,1,0,0,0,yes
leader-election.3_T_064,spotba,153041,153041,671169,2,1:153041-,1,0,0,0,no
leader-election.3_T_065,spotba,778644,778644,3416293,50,1:778644-,1,0,0,0,yes
leader-election.3_T_066,spotba,148510,148510,2003101,21,1:148510-,1,0,0,0,yes
leader-election.3_T_067,spotba,742553,742553,3673729,41,1:742553-,1,0,0,0,yes
leader-election.3_T_068,spotba,313086,313086,1404954,17,1:313086-,1,0,0,0,no
leader-election.3_T_069,spotba,637386,637386,4830967,19,1:637386-,1,0,0,0,no
leader-election.3_T_006,spotba,547117,547117,3304394,73,1:547117-,1,0,0,0,yes
leader-election.3_T_070,spotba,581327,581327,2763416,23,1:581327-,1,0,0,0,yes
leader-election.3_T_071,spotba,241876,241876,1592772,33,1:241876-,1,0,0,0,yes
leader-election.3_T_072,spotba,612056,612056,4425060,11,1:612056-,1,0,0,0,no
leader-election.3_T_073,spotba,158706,158706,1576242,24,1:158706-,1,0,0,0,no
leader-election.3_T_074,spotba,424590,424590,4189587,25,1:424590-,1,0,0,0,no
leader-election.3_T_075,spotba,489836,489836,2336809,53,1:489836-,1,0,0,0,yes
leader-election.3_T_076,spotba,484851,484851,2420031,26,1:484851-,1,0,0,0,no
leader-election.3_T_077,spotba,386852,386852,3813578,17,1:386852-,1,0,0,0,yes
leader-election.3_T_078,spotba,498095,498095,3325199,12,1:498095-,1,0,0,0,no
leader-election.3_T_079,spotba,486058,486058,2886156,43,1:486058-,1,0,0,0,no
leader-election.3_T_007,spotba,264919,264919,1306585,21,1:264919-,1,0,0,0,yes
leader-election.3_T_080,spotba,578753,578753,2993422,76,1:578753-,1,0,0,0,yes
leader-election.3_T_081,spotba,138598,138598,616311,2,1:138598-,1,0,0,0,no
leader-election.3_T_082,spotba,313401,313401,4050676,12,1:313401-,1,0,0,0,no
leader-election.3_T_083,spotba,135151,135151,601579,3,1:135151-,1,0,0,0,no
leader-election.3_T_084,spotba,203604,203604,974562,16,1:203604-,1,0,0,0,no
leader-election.3_T_085,spotba,543874,543874,4232979,22,1:543874-,1,0,0,0,no
leader-election.3_T_086,spotba,800957,800957,5224285,16,1:800957-,1,0,0,0,no
leader-election.3_T_087,spotba,415546,415546,1924513,18,1:415546-,1,0,0,0,yes
leader-election.3_T_088,spotba,830740,830740,3682149,41,1:830740-,1,0,0,0,yes
leader-election.3_T_089,spotba,308757,308757,1792143,35,1:308757-,1,0,0,0,yes
leader-election.3_T_008,spotba,431325,431325,2855846,39,1:431325-,1,0,0,0,no
leader-election.3_T_090,spotba,386371,386371,1909434,17,1:386371-,1,0,0,0,no
leader-election.3_T_091,spotba,1144382,1144382,5332259,31,1:1144382-,1,0,0,0,no
leader-election.3_T_092,spotba,569366,569366,2986913,20,1:569366-,1,0,0,0,yes
leader-election.3_T_093,spotba,599058,599058,3045374,18,1:599058-,1,0,0,0,no
leader-election.3_T_094,spotba,423076,423076,1978862,11,1:423076-,1,0,0,0,no
leader-election.3_T_095,spotba,234867,234867,1481682,27,1:234867-,1,0,0,0,yes
leader-election.3_T_096,spotba,263263,263263,1139167,30,1:263263-,1,0,0,0,no
leader-election.3_T_097,spotba,359752,359752,1776941,33,1:359752-,1,0,0,0,no
leader-election.3_T_098,spotba,728574,728574,4916007,17,1:728574-,1,0,0,0,yes
leader-election.3_T_099,spotba,161091,161091,1213271,28,1:161091-,1,0,0,0,yes
leader-election.3_T_009,spotba,241922,241922,1909682,27,1:241922-,1,0,0,0,yes
production-cell.3_F_100,spotba,588550,1898760,6168332,20,991374:1-318838:1-1:588548-,991374,1310212,1310212,1310212,no
production-cell.3_F_101,spotba,895927,1734076,5313091,18,520077:1-318074:1-1:895925-,520077,838151,838151,838151,yes
production-cell.3_F_102,spotba,2230850,3339510,11526115,24,822612:1-286050:1-1:2230848-,822612,1108662,1108662,1108662,yes
production-cell.3_F_103,spotba,2609813,5077646,16253704,31,822612:3-1:2609810-,822612,2467836,2467836,2467836,yes
production-cell.3_F_104,spotba,260504,1691119,7872977,13,822612:1-321956:1-286050:1-1:260501-,822612,1430618,1430618,1430618,no
production-cell.3_F_105,spotba,2504082,3656532,15456621,11,822612:1-329840:1-1:2504080-,822612,1152452,1152452,1152452,yes
production-cell.3_F_106,spotba,274652,2583297,8071049,14,913937:1-822612:1-286050:2-1:274648-,913937,2308649,2308649,2308649,no
production-cell.3_F_107,spotba,1496992,2555044,10653463,14,593296:1-387343:1-77416:1-1:1496989-,593296,1058055,1058055,980639,no
production-cell.3_F_108,spotba,650278,2685843,8050488,9,822612:2-390344:1-1:650275-,822612,2035568,2035568,2035568,no
production-cell.3_F_109,spotba,1548496,5813106,27390969,26,2297542:1-1967070:1-1:1548494-,2297542,4264612,4264612,4264612,yes
production-cell.3_F_010,spotba,819075,3326698,11185570,10,1398964:1-822612:1-286050:1-1:819072-,1398964,2507626,2507626,2507626,no
production-cell.3_F_110,spotba,617673,2488881,7754144,11,1048598:1-822612:1-1:617671-,1048598,1871210,1871210,1871210,no
production-cell.3_F_111,spotba,2146111,3833183,13321862,9,864462:1-822612:1-1:2146109-,864462,1687074,1687074,1687074,no
production-cell.3_F_112,spotba,1110450,2959768,10633911,7,1026708:1-822612:1-1:1110448-,1026708,1849320,1849320,1849320,no
production-cell.3_F_113,spotba,188309,1583018,5831143,7,822612:1-286050:2-1:188306-,822612,1394712,1394712,1394712,no
production-cell.3_F_114,spotba,1027927,3596547,12324710,13,1173912:1-822612:1-286050:2-1:1027923-,1173912,2568624,2568624,2568624,no
production-cell.3_F_115,spotba,1267092,1505495,4101075,68,136053:1-102352:1-1:1267090-,136053,238405,238405,238405,yes
production-cell.3_F_116,spotba,2430973,2651947,10215783,66,220975:1-1:2430972-,220975,220975,220975,220975,yes
production-cell.3_F_117,spotba,399614,1830229,5837099,17,822612:1-321956:1-286050:1-1:399611-,822612,1430618,1430618,1430618,no
production-cell.3_F_118,spotba,1931453,3558407,16483535,15,822612:1-286050:2-77416:3-1:1931447-,822612,1626960,1626960,1394712,no
production-cell.3_F_119,spotba,6387762,9481573,41756382,23,1105368:1-851483:1-850914:1-286050:1-1:6387758-,1105368,3093815,3093815,3093815,yes
production-cell.3_F_011,spotba,4195247,7864164,31597379,27,1480850:1-1231024:1-384948:1-286050:2-1:4195242-,1480850,3668922,3668922,3668922,yes
production-cell.3_F_120,spotba,2186659,4117930,13301229,57,822612:2-286050:1-1:2186656-,822612,1931274,1931274,1931274,yes
production-cell.3_F_121,spotba,1422957,2531617,7624546,11,822612:1-286050:1-1:1422955-,822612,1108662,1108662,1108662,no
production-cell.3_F_122,spotba,799753,2276962,7614397,33,822612:1-368550:1-286050:1-1:799750-,822612,1477212,1477212,1477212,no
production-cell.3_F_123,spotba,1597347,2706007,10657856,13,822612:1-286050:1-1:1597345-,822612,1108662,1108662,1108662,no
